0,0,0,0,56,29,30,31,28,29,30,31,28,29,30,31,28,29,30,48,28,29,30,31,28,29,30,31,28,57,0,0,0,0,0,0,0,29,30,31,28,29,0,0,0,0,0,0,
0,0,0,0,0,56,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,57,0,0,0,0,0,0,56,18,19,16,17,0,0,0,0,0,0,
0,0,0,0,0,0,56,23,20,21,22,23,20,21,22,23,20,55,22,23,20,21,22,23,20,53,22,23,20,21,22,57,57,0,0,0,0,0,56,23,20,21,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,57,0,0,0,0,26,27,24,25,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,57,0,0,0,30,31,28,29,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,16,17,18,19,16,17,18,57,0,0,18,19,16,17,0,0,0,0,0,0,
0,0,0,0,0,0,22,23,20,21,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,22,23,20,21,22,23,57,21,22,23,20,21,0,0,0,0,0,0,
0,0,0,0,0,25,26,27,24,25,26,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,27,24,25,26,27,24,25,26,27,24,25,0,0,0,0,0,0,
0,0,0,0,0,29,30,31,28,29,30,31,28,57,30,31,28,29,30,31,57,0,0,0,0,0,0,0,0,0,0,0,56,29,30,31,28,29,54,31,28,29,57,0,0,0,0,0,
0,0,0,0,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,57,18,19,0,0,0,0,0,0,0,0,0,56,51,19,16,17,18,19,16,17,18,0,0,0,0,0,
0,0,0,0,20,21,22,23,0,0,0,0,56,21,22,23,20,21,22,23,20,21,22,23,57,0,0,0,0,0,0,0,0,0,56,48,20,21,22,23,20,21,22,0,0,0,0,0,
0,0,0,0,24,25,26,27,0,0,0,0,0,56,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,56,24,25,26,27,24,25,26,0,0,0,0,0,
0,0,0,31,28,53,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,56,30,51,28,57,0,0,0,0,0,0,0,0,0,0,56,29,30,31,28,29,0,0,0,0,0,0,
0,0,0,56,16,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,56,18,19,16,17,57,0,0,0,0,0,0,0,0,0,0,56,18,19,16,17,57,0,0,0,0,0,
0,0,0,0,56,21,22,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,56,23,20,21,22,57,0,0,0,0,0,0,0,0,0,0,56,23,20,21,22,0,0,0,0,0,
0,0,0,0,0,56,26,27,24,57,26,27,24,25,26,27,57,0,0,0,0,0,0,56,24,25,26,27,57,0,0,0,0,0,0,0,0,0,26,27,24,25,26,0,0,0,0,0,
0,0,0,0,0,56,30,31,51,29,30,31,28,29,30,31,28,57,57,0,0,0,0,0,56,29,30,31,28,57,57,0,0,0,0,0,0,0,30,31,28,29,30,0,0,0,0,0,
0,0,0,0,0,0,56,19,16,17,18,19,16,17,18,49,16,17,18,57,0,0,0,0,56,17,18,19,16,17,18,57,57,0,0,0,0,0,18,19,16,17,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,56,21,22,23,20,21,22,23,20,21,22,23,57,0,0,0,0,56,22,23,20,21,53,23,20,57,22,23,20,21,22,23,20,21,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,56,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,56,24,25,26,27,24,25,26,27,24,25,26,27,24,25,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,29,30,31,28,0,0,0,0,0,0,0,56,29,30,31,28,29,30,31,28,29,30,31,28,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,19,16,0,0,0,0,0,0,0,0,56,18,19,16,17,18,19,16,17,18,19,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,22,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,98,69,113,69,65,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,64,0,0,0,0,81,69,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,76,80,0,0,134,0,0,0,81,77,72,69,69,101,69,109,65,97,69,77,0,0,76,69,97,65,101,65,65,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,68,0,0,110,0,0,0,134,0,81,115,0,0,0,0,0,0,0,0,81,113,65,103,0,0,0,0,0,0,85,65,65,97,113,65,73,0,0,0,0,0,0,0,0,0,0,0,
72,99,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,73,0,0,0,0,0,0,0,0,0,0,
100,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,77,0,0,0,0,0,0,0,0,0,
68,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,85,65,77,0,0,0,0,0,0,0,
75,87,0,0,135,0,0,0,0,86,67,67,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,85,73,0,0,0,0,0,0,
0,64,0,0,0,0,0,0,82,78,0,0,79,71,83,0,0,86,71,83,0,82,71,71,71,67,67,67,83,0,0,0,0,0,0,0,152,0,0,0,0,81,77,0,0,0,0,0,
0,79,67,87,0,132,0,0,66,0,0,0,0,0,79,67,71,74,0,75,67,74,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,81,77,0,0,0,0,
0,0,0,68,0,0,0,0,66,0,114,69,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,
0,0,0,112,0,0,0,0,66,0,68,162,85,65,69,113,69,97,65,65,77,0,0,0,0,0,0,68,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,85,77,0,0,0,
0,0,0,68,0,0,0,0,81,65,115,0,0,0,0,0,0,0,0,0,81,101,65,113,69,65,69,115,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,70,0,0,0,
0,0,72,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,70,0,0,0,
0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,
0,0,79,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,
0,0,0,68,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,71,67,87,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,86,71,71,71,67,87,0,0,82,71,67,71,78,0,0,75,71,71,67,83,0,0,0,0,0,82,71,78,0,0,0,
0,0,0,64,0,0,0,151,0,0,0,0,0,0,152,0,0,85,73,0,0,0,79,71,67,78,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,108,0,0,0,0,0,0,134,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,85,77,0,0,0,0,
0,0,0,96,0,0,0,0,0,0,0,0,0,135,0,0,0,0,85,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,70,0,0,0,0,
0,0,0,64,134,0,0,0,0,148,0,0,0,0,0,0,0,0,0,70,0,0,0,102,69,73,0,0,0,0,0,0,0,0,0,0,75,87,0,0,0,0,0,70,0,0,0,0,
0,0,0,79,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,65,109,69,84,0,81,101,97,65,77,0,0,0,0,0,0,0,64,0,0,0,0,0,70,0,0,0,0,
0,0,0,0,64,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,77,0,0,0,0,0,0,96,0,0,0,0,86,74,0,0,0,0,
0,0,0,0,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,73,0,0,0,0,0,64,0,0,0,0,70,0,0,0,0,0,
0,0,0,0,0,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,65,77,0,0,0,79,83,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,0,75,67,71,67,67,71,71,71,71,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,81,73,0,0,0,64,0,0,0,70,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,67,67,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,77,0,0,100,0,0,0,70,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,71,67,71,67,67,71,71,67,83,0,0,0,0,0,0,0,85,73,0,68,0,0,0,70,0,0,0,0,0,
0,0,0,0,0,72,69,109,65,69,105,69,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,67,83,0,0,0,149,0,0,81,113,99,0,0,0,70,0,0,0,0,0,
0,0,0,0,0,68,0,0,0,0,0,0,85,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,83,0,0,150,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,76,115,0,0,0,0,0,0,0,81,69,97,69,113,65,101,65,73,0,0,0,0,0,0,0,0,75,67,87,147,0,0,0,0,0,0,0,0,81,73,0,0,0,0,
0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,65,65,0,0,0,0,0,0,0,0,79,87,134,0,0,0,0,0,0,0,0,66,0,0,0,0,
0,0,0,0,100,0,0,0,86,71,107,71,87,0,0,0,0,0,0,0,0,0,0,132,85,77,0,0,0,0,0,0,0,79,87,163,0,0,0,0,0,0,0,70,0,0,0,0,
0,0,0,76,80,0,0,0,66,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,133,66,0,0,0,0,0,0,0,0,79,87,0,0,0,0,0,0,0,66,0,0,0,0,
0,0,0,112,0,0,0,0,66,0,0,0,0,79,71,67,71,67,67,71,67,87,0,0,0,85,77,0,0,0,0,0,0,0,0,75,87,135,0,0,0,0,82,74,0,0,0,0,
0,0,0,68,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,85,77,0,0,0,0,0,0,0,0,0,83,132,0,0,0,85,73,0,0,0,0,
0,0,0,75,87,0,0,0,81,77,0,0,0,0,0,0,0,0,0,0,0,79,87,0,0,0,0,81,77,0,0,0,0,0,0,0,0,79,83,0,0,0,0,66,0,0,0,0,
0,0,0,0,75,83,0,0,0,81,69,101,69,65,97,69,113,73,0,0,0,0,75,87,0,0,0,0,85,73,0,0,0,0,0,0,0,0,100,0,0,0,0,66,0,0,0,0,
0,0,0,0,0,68,132,0,0,0,0,0,0,0,0,0,0,81,65,77,0,0,0,75,83,0,0,0,0,85,65,77,0,0,0,0,0,0,64,0,0,0,0,66,0,0,0,0,
0,0,0,0,0,79,83,0,0,0,0,0,0,0,0,0,0,0,0,85,73,0,0,0,64,153,0,0,0,0,0,81,65,73,0,0,0,102,80,0,0,0,82,74,0,0,0,0,
0,0,0,0,0,0,75,67,87,0,0,0,0,0,0,0,0,0,0,0,81,77,0,0,79,87,0,0,0,0,0,0,0,85,65,97,65,115,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,0,0,0,79,83,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,79,71,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,79,67,71,71,67,67,71,87,0,0,0,0,70,0,0,0,0,0,75,83,0,0,0,0,0,0,0,0,0,0,0,0,86,78,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,66,0,0,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,82,78,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,66,0,0,0,0,0,0,0,75,71,67,71,71,71,67,71,71,67,67,78,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,241,241,241,241,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=collision
data=
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,3,1,0,0,0,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
3,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,3,
1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,
3,1,0,0,0,0,0,0,1,1,3,3,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2,2,2,4,0,0,0,0,1,1,3,3,3,3,3,
3,1,1,1,0,0,0,0,1,3,3,3,3,3,1,1,1,1,3,1,1,1,3,3,3,3,3,3,1,0,0,0,2,2,4,2,2,2,0,0,0,0,1,1,3,3,3,3,
3,3,3,1,0,0,0,0,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,2,4,4,4,4,2,2,0,0,0,0,1,3,3,3,3,
3,3,3,1,0,0,0,0,1,3,1,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,0,0,0,0,2,4,4,4,4,4,2,2,0,0,0,1,1,3,3,3,
3,3,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,2,2,2,2,4,4,2,0,0,0,0,1,3,3,3,
3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,0,0,0,0,1,3,3,3,
3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,
3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,
3,3,3,1,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,
3,3,3,1,0,0,0,0,2,2,2,4,2,2,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,3,3,1,1,1,1,1,0,0,0,0,0,1,1,1,3,3,3,
3,3,3,1,0,0,0,4,2,4,4,4,4,2,4,0,0,1,1,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,3,3,3,
3,3,3,1,0,0,0,0,2,2,4,4,4,2,2,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,1,3,3,3,3,
3,3,3,1,0,0,0,0,0,2,2,4,4,4,2,2,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,1,3,3,3,3,
3,3,3,1,0,0,0,0,0,3,2,2,4,4,4,2,0,0,0,1,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,1,3,3,3,3,
3,3,3,1,1,0,0,0,0,0,0,2,2,2,2,2,0,0,0,1,1,1,1,1,0,1,1,1,1,1,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,3,3,
3,3,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,1,0,0,0,0,1,1,3,3,3,3,
3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,1,1,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,3,3,1,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,0,0,0,3,0,0,1,1,1,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,1,0,0,0,0,0,0,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,
3,3,3,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,4,0,0,0,0,0,0,0,0,1,1,3,3,3,3,
3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,
3,3,3,3,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,1,1,4,0,0,0,0,0,0,0,1,3,3,3,3,
3,3,3,1,1,0,0,0,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,1,3,3,3,3,
3,3,3,1,0,0,0,0,1,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,1,1,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,1,1,3,3,3,3,
3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,1,3,3,3,3,
3,3,3,1,1,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,0,1,1,3,3,3,3,3,3,3,3,1,1,0,0,0,0,1,3,3,3,3,
3,3,3,3,1,1,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,0,0,0,0,1,1,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,
3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,1,1,0,0,0,0,1,1,1,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,
3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,3,0,0,0,0,0,1,1,1,3,3,3,1,1,0,0,0,1,1,3,3,3,3,
3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0,1,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,1,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,
