0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,17,18,19,16,17,18,19,16,17,18,19,16,49,49,57,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20,21,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,57,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,27,24,25,26,27,57,25,26,27,24,25,57,0,0,0,26,27,24,25,26,57,0,0,0,0,0,0,0,0,24,25,26,27,24,25,26,27,24,57,0,0,0,0,0,0,0,0,26,27,24,25,26,27,24,25,0,0,0,0,56,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,31,28,29,30,31,28,29,30,31,28,29,30,57,28,29,30,31,28,29,30,31,57,57,0,0,0,0,30,31,28,29,30,31,28,29,30,31,28,29,57,57,0,0,0,0,0,0,30,31,28,29,30,31,28,0,0,0,0,0,0,56,28,29,30,31,28,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,19,16,51,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,57,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,57,0,0,0,0,0,56,19,16,17,18,19,16,0,0,0,0,0,0,0,56,17,18,19,16,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,23,20,49,51,55,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,57,0,0,0,0,0,56,20,21,22,23,20,0,0,0,0,0,0,0,0,56,22,23,20,57,0,0,0,0,0,0,0,0,0,0,
0,0,26,27,24,25,26,27,24,57,0,0,0,0,0,0,0,0,0,0,0,56,26,27,24,25,54,49,24,25,26,27,24,25,26,27,24,25,26,27,24,49,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,57,0,0,0,0,27,24,25,26,27,24,0,0,0,0,0,0,0,0,25,26,27,24,25,0,0,0,0,0,0,0,0,0,0,
0,29,30,31,28,29,30,31,28,29,57,31,57,0,0,0,0,0,0,0,0,0,56,31,28,29,30,50,28,29,30,31,28,0,0,0,0,56,30,31,52,50,52,31,28,29,30,31,28,29,30,31,28,29,30,31,28,0,0,56,28,29,30,31,28,29,30,57,57,0,0,31,28,29,30,31,28,0,0,0,0,0,0,0,0,29,30,31,28,29,57,0,0,0,0,0,0,0,0,0,
0,17,18,19,16,17,18,19,16,17,18,19,16,57,57,0,0,0,0,0,0,0,0,56,16,17,18,19,16,17,18,19,0,0,0,0,0,0,56,19,16,55,50,19,16,17,18,19,16,17,18,19,16,17,18,19,0,0,0,0,0,56,18,19,16,17,18,19,16,57,18,19,16,17,18,19,16,0,0,0,0,0,0,0,0,56,18,19,16,17,18,0,0,0,0,0,0,0,0,0,
0,21,22,23,20,21,22,23,20,21,22,23,20,21,22,57,0,0,0,0,0,0,0,56,20,21,22,23,20,21,22,23,0,0,0,0,0,0,0,56,20,21,51,23,20,21,22,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,20,21,22,23,20,21,22,23,20,21,22,23,20,0,0,0,0,0,0,0,0,0,56,23,20,21,22,57,0,0,0,0,0,0,0,0,
0,25,26,27,24,25,0,0,0,56,26,27,24,25,26,27,57,0,0,0,0,0,0,0,56,25,26,27,24,25,26,0,0,0,0,0,0,0,0,56,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,26,27,24,25,26,27,0,0,0,0,0,0,0,0,
0,29,30,31,28,29,0,0,0,0,0,0,56,29,30,31,28,57,57,0,0,0,0,0,28,29,30,31,28,29,0,0,0,0,0,0,0,0,0,0,56,29,30,31,28,29,30,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,30,31,28,29,30,31,28,29,30,31,28,0,0,0,0,0,0,0,0,0,30,31,28,29,30,31,0,0,0,0,0,0,0,0,
0,56,18,19,16,17,0,0,0,0,0,0,56,17,18,19,16,17,18,0,0,0,0,0,16,17,18,19,16,17,0,0,0,0,0,0,0,0,0,0,0,56,18,19,16,17,18,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,16,17,18,19,16,17,18,19,0,0,0,0,0,0,0,0,0,17,18,19,16,17,18,19,0,0,0,0,0,0,0,0,
0,0,56,23,20,21,57,57,0,0,0,0,0,0,56,23,20,21,22,57,0,0,0,0,20,21,22,23,20,21,0,0,0,0,0,0,0,0,0,0,0,0,56,23,20,21,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,22,23,20,21,22,0,0,0,0,0,0,0,0,0,0,21,22,23,20,21,22,23,0,0,0,0,0,0,0,0,
0,0,0,56,24,25,26,27,57,0,0,0,0,0,0,56,24,25,26,27,57,0,0,27,24,25,26,27,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,25,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,25,0,0,0,0,0,0,0,0,0,0,0,25,26,27,24,25,26,27,0,0,0,0,0,0,0,0,
0,0,0,0,56,29,30,31,28,57,0,0,0,0,0,0,56,29,30,31,28,57,30,31,28,29,30,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,28,29,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,31,28,29,30,31,0,0,0,0,0,0,0,0,
0,0,0,0,0,56,18,19,16,17,0,0,0,0,0,0,0,0,56,19,16,17,18,19,16,17,18,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,17,18,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,19,16,17,18,19,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,56,23,20,21,57,0,0,0,0,0,0,0,0,56,20,21,22,23,20,21,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20,21,22,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,21,22,23,20,21,22,23,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,26,27,24,25,26,0,0,0,0,0,0,0,0,56,24,25,26,27,24,25,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,25,26,27,0,0,0,0,0,0,0,0,0,0,0,0,24,25,26,27,24,25,26,27,24,57,26,57,0,0,0,0,0,0,0,27,24,25,26,27,24,25,26,27,24,25,26,27,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,30,31,28,29,30,0,0,0,0,0,0,0,0,0,0,56,30,31,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,28,29,30,31,0,0,0,0,0,0,0,0,0,0,30,31,28,29,30,31,28,29,30,31,28,29,30,31,57,57,0,0,0,0,0,31,28,29,30,31,28,29,30,31,28,29,30,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,17,18,19,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,16,17,18,0,0,0,0,0,0,0,0,0,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,57,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,21,22,23,20,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,23,20,21,22,0,0,0,0,0,0,0,0,0,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,56,26,27,24,25,0,0,0,0,0,0,0,0,0,27,24,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,27,24,25,0,0,0,0,0,0,0,0,0,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,56,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,56,31,28,29,0,0,0,0,0,0,0,0,30,31,28,29,30,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,31,28,29,0,0,0,0,0,0,0,0,30,31,28,29,30,31,28,29,30,0,0,0,0,0,0,0,0,0,0,56,30,31,28,29,30,31,28,29,30,31,28,29,30,31,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,56,19,16,17,57,0,0,0,0,0,0,0,18,19,16,17,18,19,16,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,19,16,0,0,0,0,0,0,0,0,0,18,19,16,17,18,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,18,19,16,17,18,19,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,56,20,21,22,0,0,0,0,0,0,0,22,23,20,21,22,23,20,21,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,23,20,0,0,0,0,0,0,0,0,21,22,23,20,21,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,21,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,56,24,25,26,57,0,0,0,0,0,25,26,27,24,25,26,27,24,25,26,27,57,0,0,0,0,0,0,0,0,0,0,0,0,25,26,27,24,0,0,0,0,0,0,0,0,25,26,27,24,25,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,56,29,30,31,57,0,0,0,28,29,30,31,28,29,30,31,28,29,30,31,28,57,0,0,0,0,0,0,0,0,0,0,0,29,30,31,28,0,0,0,0,0,0,0,28,29,30,31,28,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,56,17,18,19,16,57,18,19,16,17,18,19,16,17,0,0,56,17,18,19,16,17,57,0,0,0,0,0,0,0,0,0,16,17,18,19,16,57,0,0,0,0,0,19,16,17,18,19,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,56,22,23,20,21,22,23,20,21,22,23,20,0,0,0,0,0,56,23,20,21,22,0,0,0,0,0,0,0,0,23,20,21,22,23,20,21,0,0,0,21,22,23,20,21,22,23,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20,21,22,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,56,27,24,25,26,27,24,25,26,27,0,0,0,0,0,0,0,56,24,25,26,57,0,0,0,0,0,0,26,27,24,25,26,27,24,25,57,27,24,25,26,27,24,25,26,27,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,26,27,24,25,26,27,24,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,56,28,29,30,31,28,29,30,0,0,0,0,0,0,0,0,56,28,29,30,31,0,0,0,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,57,31,28,29,30,31,57,0,0,0,28,29,30,31,28,29,30,31,28,29,30,31,28,29,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,56,17,18,19,16,17,0,0,0,0,0,0,0,0,0,0,56,17,18,19,57,17,18,19,16,17,18,19,16,55,49,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,57,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,56,22,23,20,0,0,0,0,0,0,0,0,0,0,0,20,21,22,23,20,21,22,23,20,21,22,50,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,26,27,24,25,26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,29,30,31,28,29,30,31,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,29,30,31,28,29,30,31,28,29,30,31,28,55,30,31,28,29,30,31,28,29,30,31,0,0,0,0,0,0,0,0,0,56,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,48,55,29,30,31,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,17,18,19,16,17,18,19,16,17,57,0,0,0,0,0,0,0,0,0,0,0,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,21,22,23,20,21,22,23,20,21,22,57,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,26,27,24,25,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,31,28,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,56,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,27,24,25,26,27,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,29,30,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,17,18,19,16,17,18,19,16,17,18,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,19,57,0,0,0,0,0,0,19,16,17,18,19,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,22,23,20,21,22,23,20,21,22,23,20,21,22,23,57,57,0,0,0,0,0,0,0,0,0,0,0,21,22,23,20,21,22,23,20,21,22,23,20,57,57,0,0,0,22,23,20,21,22,23,20,57,22,23,20,21,22,57,0,0,22,23,20,21,22,23,57,0,0,0,0,0,0,23,20,21,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,26,27,24,55,26,51,24,25,26,27,24,25,26,27,24,25,57,57,0,0,0,0,0,0,0,0,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,57,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,57,25,26,27,24,25,26,27,24,57,26,27,24,25,26,27,24,25,26,27,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,30,31,28,29,51,31,28,29,30,31,28,29,30,31,28,29,30,31,57,29,57,0,0,0,0,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,31,28,29,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,18,19,16,17,18,19,52,17,18,19,16,17,18,19,16,17,18,19,16,17,18,57,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,56,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,56,24,25,26,27,24,25,26,27,0,0,0,0,0,0,56,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,0,0,0,0,56,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,26,57,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,56,29,30,31,28,29,30,0,0,0,0,0,0,0,0,56,28,29,30,31,28,29,30,31,28,29,30,31,28,29,30,0,0,0,0,0,0,56,30,31,28,29,30,31,28,29,30,31,0,0,56,31,28,29,30,31,0,0,0,56,28,29,30,31,28,29,30,31,0,0,0,0,0,0,0,0,0,56,30,31,28,29,30,31,57,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,56,18,19,0,0,0,0,0,0,0,0,0,0,0,19,16,17,18,19,16,17,18,19,16,17,18,19,16,0,0,0,0,0,0,0,0,56,18,19,16,17,18,19,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,19,16,17,18,19,16,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,21,22,23,20,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,23,20,21,22,23,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,20,21,22,23,20,57,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,52,26,27,24,25,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,28,29,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,31,28,29,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,30,31,28,29,30,50,53,48,30,31,28,29,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,19,16,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,16,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,18,19,16,17,0,0,0,0,0,0,0,0,0,0,
0,0,0,23,20,21,57,0,0,0,0,0,0,21,22,23,20,21,22,23,20,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,21,22,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,22,23,20,21,0,0,0,0,0,0,0,0,0,0,
